SDP,LogDet
27823.8728202704,29236.6625445999
29688.9403046676,27317.3030513057
25607.2938252211,26840.6849021216
27780.920073295,28839.0124702812
27789.1506656295,29761.858382919
26420.8324527737,27349.2368467164
27632.7381935471,27094.4039125584
28213.2865924287,26961.2449583127
29817.9862428386,26679.8607709586
29227.2416689836,27806.5311474584
26399.8130567343,25706.2774512576
26911.360910812,29069.4203782942
27463.0732522167,28344.495471804
27335.1834772574,27377.1643114016
26833.7220410763,25728.8134224364
26159.7652162516,28895.0344407366
27409.1202720177,29282.9438810362
27166.9019968532,27525.4185924637
27592.6528094873,28261.2241775199
29060.9499640231,26782.3201530135
26318.9277488644,26893.6036553943
24239.1393397099,28851.4917496638
28671.7326852586,27680.4630736093
29541.8280498755,27026.9008570438
29722.4538409964,27856.4193943223
27920.770854792,26808.4568746085
29722.262435363,25719.7878870924
27068.8695697782,27230.4016063094
26174.0923784616,28589.7824297679
28925.2357305142,27248.279559829
26988.6261476149,27686.2799475301
26556.0755862066,29324.4417824444
26568.1413393251,26973.9422489934
28164.5077971784,29568.6483595225
27385.4143388198,28475.6111250268
28743.7396699338,27129.7668692524
28860.6321935227,28761.8799415058
25105.6601210451,26309.7586872541
27247.1018998845,27792.2778059412
26783.88911965,27699.705590886
25753.2766109009,27887.5501383982
27058.2037365251,26584.3142230382
28821.4176844587,27701.1295325988
25968.3731228427,27106.9330223533
25706.2774512576,29660.0506274993
29112.21288687,28863.1152787225
26425.2148792268,27333.1187972331
27905.5382356509,28521.0133201095
29217.2788727214,28352.7897530741
28691.0359221314,28594.260120245
27034.863866912,27739.6195019154
29052.5162413025,29160.4243885978
28177.3193811182,27792.2778059412
27275.9376830639,25582.179650232
27122.1383668064,28261.8425797573
27238.125419871,29848.6204439787
26749.6132191627,27686.2799475301
27598.404153373,27951.030454464
27831.9546958248,26412.3079021131
24952.8874039383,27196.2980485746
28066.7156403441,26992.5618597822
28234.9052222733,28454.1870466602
28143.6010334033,26383.6089798053
27371.5389163846,27536.186577494
27041.6524927268,26355.7548885498
28898.4511895724,29284.1420248301
28926.065104058,26857.1496440367
26577.2232142569,27905.3018698937
26631.9151860494,25706.2774512576
29357.711868538,29076.0917600961
28568.188567231,29664.3835061498
26742.8349581119,26733.0243483464
29471.1373938243,27159.8720486294
28844.0073732327,28652.1065392369
28078.6449049697,27195.3861308521
26276.9980277606,27234.1571067821
27748.6938590804,27261.755888416
28149.7142718415,27650.6364397312
27129.3923792202,26431.3735338057
27873.8875090411,27384.769193565
29468.9765327949,29397.5942411144
28197.6713124813,27975.2378529895
26561.8540331349,26606.5986651384
29499.0191308929,27421.8421825614
27312.0690944311,27958.1176186867
27587.9577732932,26884.4654247293
26614.0386861413,28495.1136291365
27104.3212732332,27540.5250038419
28534.0827776555,26583.8121221939
26493.7484390367,26927.3141068798
25654.8496759926,26686.6138967881
26956.7992759002,26737.5340169746
26840.1314632295,27445.8112892552
27591.980759989,28921.9988185097
27140.6481497563,27333.5121651055
25802.4180471939,28522.2637340613
26580.0171353086,25572.0556380716
24919.5494302625,26915.7951103639
25497.7484565854,26731.6007419305
28243.0361092551,29265.5758409315
29272.9923468275,28139.8991830013
26607.7064820268,27621.1467830628
27802.3965951281,26885.0421241016
29499.2250785561,29069.4203782942
26220.1536225257,29525.3140798194
27702.4218697698,26907.7411459224
25797.4510316174,27298.475536497
26872.2323687297,27547.2669173461
27310.0373192775,26563.0721613265
29843.0710134917,29182.6085092492
26928.0608620363,26971.8423586685
26945.3726365973,29398.0028202577
25647.1339801282,26679.8607709586
27299.2918254896,27446.2564766893
25706.2774512576,27333.1187972331
27474.9975146058,26291.3474631826
28417.9257241791,29537.7834293892
25444.3677628987,28722.5273620175
27290.2340449322,26353.8659012744
26994.9692560006,27248.279559829
28003.5847121274,28595.2308140021
25939.987229414,27695.0611902263
27961.9146998068,27170.325167657
27089.3037184819,27082.3071288065
26005.2262566978,26814.631796802
28897.9019006923,28475.6111250268
26452.1012061366,27331.4103155919
27966.1094510183,26962.2868016969
27879.1108413533,27608.8565541759
26766.8716526714,29172.5272549825
28956.6594539947,29436.1407275462
26937.8061157513,26439.4861291229
27460.478827442,28884.086100989
28083.2540847898,29076.0917600961
25278.1140538153,26954.1727186292
25196.7966617823,29092.2463201807
25409.6025515975,28192.401791898
28055.3443942188,27030.1572274682
26722.7661398902,27527.6411813836
26601.3346055049,27751.4817460231
26593.7956091245,27206.8467844413
26313.7653960652,27708.6415262637
27247.9967810585,29172.5272549825
28638.4125515284,28790.5417111743
27280.1817654053,29288.0559507475
25821.1634655806,27493.2499872571
27566.9378450647,28380.5243501554
29172.5272549825,27359.209034524
26419.5763546897,28860.6321935227
27965.083771116,27540.5250038419
29797.4707696239,27129.7668692524
25853.5097519889,29573.226201659
27993.5283755553,27635.0740057504
28828.36662141,28069.9573281391
26834.1228809171,29027.9970611695
28036.3251664777,29664.3835061498
27550.3743161385,27031.4854106129
27226.8682128147,29675.8609841472
29502.327067912,27416.6970873041
26979.1276066296,27645.3501864598
28849.8083528275,29173.5657095241
27340.6562099463,29476.4402588335
26146.7965887326,27089.7449968431
27575.206077816,29076.7948536602
27702.8858775598,27858.7231552129
26485.9164945213,27624.4546691504
29532.9446708049,27093.0840843239
27174.0384665735,27664.0597448139
25850.5822650744,26768.6063783021
29725.9913931993,26185.6229322899
27027.3576336957,27481.8880342949
27330.5475449141,27716.2569876201
27639.3157793046,27417.5989557848
26946.369857276,28335.7876868402
28638.4125515284,27877.9018986885
28406.1484572906,26629.2696475494
27161.1974058494,28972.3272358089
29062.9811752095,28637.5777125202
26810.5495539912,27028.1484134769
27318.4218809399,27219.9254469879
29522.0164450141,28159.2080418813
27137.5940460423,28518.8412394297
26688.8523522573,26438.8942679188
28569.3222449883,27542.610293483
27343.8275814347,27325.4801857111
27214.1465094877,26407.0124105997
26171.6831340537,29265.5758409315
27116.3836276707,29223.9061152928
26452.2137082296,27461.2940194821
27589.028102759,27642.9402473285
26903.7273045195,28860.6321935227
26447.8121467121,26816.2000572735
26947.2959075155,27717.1635645597
24812.1646380569,27242.172307936
27873.0599064682,25974.4163406596
26937.8801121672,28416.3406512839
26741.3489490296,28292.2271855837
26612.14002311,28970.7058436423
28537.0269334474,27036.5438196307
27477.2262625167,27642.9402473285
27358.4603809869,27869.3559437356
26368.6387401056,27375.9065217994
29181.0258796308,28786.7082040839
27234.7411924691,26928.075064332
29265.8857972049,28637.5777125202
27092.5195925281,25788.1885142568
27300.6495197905,27463.2749584694
25358.9180089622,25793.4551498928
25712.74605344,28881.7564665088
28576.4926880675,26925.4716345124
26805.3194408089,25594.9525430658
27263.6536486453,29468.9765327949
25937.2035381935,28232.2125603402
29665.7045134782,28722.0722345767
26977.977558036,27958.1176186867
25397.1612985586,28248.1692590702
27924.0975633937,28216.4368638243
25254.864601189,28416.0823719883
27893.7243049105,26755.7326291019
27287.7650104888,28594.260120245
28159.2080418813,26693.5968404936
25809.918575256,27615.6075293993
29767.4182941433,27704.6421006276
29499.9362790535,26896.972185985
26527.9233321985,27611.6996543842
27183.5213294927,27425.7558897566
26835.193685621,28033.3715082247
27737.0811594917,27028.1484134769
25702.9620551786,28149.7736072279
28448.221146088,28178.6317374275
27966.1094510183,27805.7271952623
27228.7941408995,27027.2559891343
28232.1534908956,26984.4131355285
26925.8561640123,29124.6956451193
26679.0899420726,29177.4591302978
27633.2111691935,28870.0150803769
28837.7736694867,28003.4502910635
25989.0905355696,27642.9402473285
29790.7349619047,29570.0030797728
27265.5349432182,29199.8855305834
27548.9748999458,27527.6411813836
27024.9446233199,27330.6456876541
27984.0094041903,27462.2914455301
27300.9764947948,29570.0030797728
28920.7881371935,29135.1775670974
26978.8899367727,26822.5429050402
27841.5213391263,27048.6709091903
27140.5373844042,27800.6995590658
26500.8292542597,26521.7174334732
27744.0087289969,26669.9360161903
29097.6449411866,25971.5400717815
27533.2973147224,26714.8324720323
26994.236818832,27728.0222823533
25998.959058306,27645.3501864598
28373.2311474682,27018.9204501801
26882.7150503167,28005.8576379378
28655.0849343039,29134.1165509038
27487.6687503203,27776.9008415905
26698.3649142822,28256.1874296656
26837.7916584515,27664.0597448139
25273.231871129,27567.0774788967
27599.8804010924,27203.5016439125
29513.648309565,27798.3272586512
28033.0787872471,26994.6235693671
28090.7041400763,28077.98341249
26171.1663279048,29288.0559507475
27040.3060884733,28888.7217729931
26645.4336483954,29060.9499640231
26815.2905959905,27837.2835337047
28044.1607516226,25586.4225580205
27840.6191660494,27330.6456876541
26916.3321374181,29664.3835061498
27600.6266145216,27520.6807959643
27873.0599064682,28272.763774566
27349.2368467164,28475.6111250268
27270.0827598163,29475.9454680695
28855.6241684058,26127.9011637922
26203.4874926587,27523.2892717735
26496.8202223252,27105.7801632887
26604.1096593743,28443.0644093321
26776.4889762264,28704.624068406
26125.1713269713,27573.9691167857
27321.1089970463,27542.610293483
26398.5422516325,26157.7265720284
27332.3411928032,26425.9793527749
29832.4902165503,26927.3141068798
26915.586478208,27631.2851213211
27181.0926208333,26337.2631743788
28511.6180219972,27077.8295567788
28370.6960418326,26614.0386861413
28595.2308140021,28704.624068406
27527.0600568251,27189.7228642985
27584.354847491,26925.4716345124
25460.872335205,27455.8162351188
26890.1729765563,29097.2587138018
26960.7424655354,26600.2448162233
26165.4658601093,27881.1950437619
27564.0448240706,26852.1134155233
27179.9274692441,28884.086100989
26907.8027567048,29660.0506274993
28123.4152912868,27215.6355585775
29223.9061152928,27054.3103341064
27071.0192775418,27585.38395124
27348.2319718148,28292.2271855837
29622.4192261983,27876.2558421024
26838.2810309393,25966.7036668871
28024.4244789618,26821.1230827211
26404.3375910397,28790.5417111743
27934.4895116309,27954.1533907688
25990.0236056169,27450.6922278839
28118.6491269217,27913.4525947035
26834.6839065051,27162.1303701932
28277.3112642449,26648.8060441165
26958.4441669045,29761.858382919
27087.8080933472,27235.8918427592
27195.8644544415,28940.1789759191
27248.7884714509,29171.5826847033
27622.8145809565,28272.763774566
27777.8942495461,28278.0593989899
29869.7742766408,28022.5555891142
26566.9683376631,28950.6712891006
27478.7573575413,29375.4424912674
27246.1486571782,27362.692723358
28417.9257241791,27775.2663663016
27939.4371364826,27793.8695659711
26118.7014302194,27544.7463809839
29761.858382919,28713.6592336857
28997.965382842,27242.172307936
26999.747741412,29364.0932140721
26765.6090497283,27623.7081857266
28121.6207958896,29767.4182941433
26053.4966126012,27775.5710762481
27293.0222894885,27028.1484134769
26869.0168648807,27068.6533831571
27447.5914905885,27547.2669173461
25865.5599376568,26456.9656143698
26358.1221486006,27910.4857251447
28820.8140723395,27248.279559829
29693.9022359388,28940.1789759191
28569.8589403019,27395.427116954
25714.3679808951,27467.434129515
27192.6888804293,27542.610293483
28921.9543874367,28292.2271855837
27335.1834772574,27645.4430046405
26210.9807314871,26589.2417735642
27673.0251820422,29761.858382919
29316.4577633676,28292.2271855837
27228.301845861,26290.4336711842
26146.7965887326,27365.3882860007
27360.733778364,29676.8958088936
26875.2041568012,27065.0888720007
30028.4273861428,28479.1544379698
29168.1180835173,29339.4216853365
26792.3245453597,27020.1309653258
27202.8631511119,27695.0611902263
26901.3254442523,27425.7558897566
27966.1094510183,27568.4272512286
29247.3421206022,26910.4905676452
29621.5272304898,29533.3389341304
29506.4114512062,28335.7876868402
27818.3799332585,26596.6215762066
27114.2309772552,27197.6103051621
26244.0169419965,26633.354442141
29909.3869719002,27317.3030513057
26646.0727572135,28704.624068406
27797.9935536082,25715.1223060451
29343.2160383664,26720.419188926
27922.7496105885,27928.9125126207
24239.1393397099,27093.7812374861
28080.3213433715,26025.9781290934
25916.8346931245,29622.4192261983
26548.3078061648,27963.7303407075
27628.6694292734,26782.3201530135
27450.138148425,26583.8121221939
25704.4597281074,29221.5693815364
27527.6411813836,27798.3272586512
27267.8692680986,29660.0506274993
26258.8978286451,26906.9960589885
25278.2816777034,28117.9632377644
27854.2400605175,28003.795989209
27812.2677348969,26950.007950128
25997.4110001542,29069.4203782942
26892.9154942162,26531.494126025
27963.7303407075,27206.4176827781
28509.4486084922,28569.8589403019
26839.263835502,27657.8884799323
26109.8976244901,28849.8083528275
27866.5434734378,27156.7069632953
28768.8370899082,27391.6358791614
27415.2179271083,28737.0051078514
27309.6750438928,26963.5687442797
28663.6262874156,27507.435022447
27531.1114884869,26971.8538761519
26655.6524314859,28940.8117661846
27719.9606933636,27185.7442693474
29873.0805778759,28720.7497985857
29299.6673394353,28344.495471804
27807.5768770837,28250.6109935584
26823.9359814971,26979.9908348507
26449.7776474398,26725.1379430939
27592.0565898425,29052.5162413025
25960.0986186786,27471.1188580654
25107.8397011141,26355.7548885498
28069.2981997013,27303.2855753212
27479.523487481,27679.183772356
28213.2865924287,27965.6899448408
26345.6494436371,26987.2629287234
26938.3160708589,27206.4176827781
26724.0607232645,29783.3622960996
27101.8200117893,27485.5816140816
27064.8371635056,28495.1136291365
27311.3883906784,26672.7590436277
27273.4702144608,27362.692723358
25568.1207788201,29364.0932140721
27659.147827677,27805.7271952623
27340.2718085225,27172.805405623
24277.8650439555,27569.0550535477
26382.692195162,29729.9594742144
27369.0487246814,26910.4905676452
26543.2567716438,28884.086100989
26652.3820113815,29761.858382919
26063.1196941244,27403.935402879
25782.7013212647,29309.9655624697
27370.3232791066,26231.8945530912
26563.8886367282,27521.8402915845
27465.2167497865,27987.6987420376
27581.3610894221,28201.9624990603
26401.5301692289,28121.6207958896
27843.500301155,27742.0033408107
28581.0543219398,27989.0536710697
27806.1891543282,29103.1334640041
29499.2250785561,25963.7669604279
28372.2936915812,26087.2609438943
26908.1970860987,28183.3218849813
28472.3447889956,25668.7450009667
26886.9422348123,25426.1438919753
26546.3384230045,27018.9133678074
27965.3963778893,27034.3936696699
25329.6305073257,27129.7668692524
26663.3453816772,27215.5466090397
25981.4952705764,29433.35676922
27111.3193445533,26541.5704814487
26807.4276079078,28104.7732825862
24725.7821662744,25413.0669872602
27797.1769080577,27562.0447106217
29301.0929386505,27645.3501864598
27805.4357426572,27394.1562076587
26996.8226477477,27105.7801632887
